Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Heating Electric Power (kW),PV Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 10:30:00,-0.8588119213301614,0.29519084148535185,0.1598735794015855,0.11237557663088248,0.13277685645322249,-1.8622025951012062,0.7082382406869399,0.05,0.0,0.1312389005869689,0.028634678814616586,0.0,51.666405792712624,0.15,20.72642886602124,0
2018-01-01 10:40:00,-0.9258726781461839,0.29519084148535185,0.15704523413678012,0.11237557663088248,0.1298687989821798,-1.9263552944461861,0.7082382406869399,0.05,0.0,0.12836452717929736,0.02868070695748276,0.0,51.6653590790788,0.15,20.72642886602124,0
2018-01-01 10:50:00,-0.9885978499338766,0.29519084148535185,0.13132756732919823,0.11237557663088248,0.12704011138573712,-1.986251778637436,0.7082382406869399,0.05,0.0,0.12556860430404904,0.005758963025149203,0.0,51.665356977227795,0.15,20.726428866021237,0
2018-01-01 11:00:00,-1.0452171897002098,0.30087019758364236,0.1286335739648679,0.10748423050985531,0.12436111513406016,-2.042873250828786,0.7158107154846605,0.05,0.0,0.12292063889698607,0.005712935067881849,0.0,51.66640368664097,0.15,20.72642886602124,0
2018-01-01 11:10:00,-1.1012212983107674,0.30087019758364236,0.12599206263018672,0.10748423050985531,0.12168880784898155,-2.096205052154265,0.7158107154846605,0.05,0.0,0.12027928497814391,0.005712777652042816,0.0,51.666405788483495,0.15,20.72678155148721,0
2018-01-01 11:20:00,-1.1537852133924023,0.30087019758364236,0.14640494093413844,0.10748423050985531,0.11915044826148388,-2.146230607648402,0.7158107154846605,0.05,0.0,0.11777032723915008,0.02863461369498836,0.0,51.666405795671814,0.15,20.72678155148721,0
2018-01-01 11:30:00,-1.7867654685790832,0.30087019758364236,0.1354043445668189,0.10748423050985531,0.1079743711209632,-2.433939889210314,0.38171581900041207,0.05,0.0,0.10672370272960069,0.028680641837218225,0.0,51.66535908205246,0.15,20.72678155148721,0
2018-01-01 11:40:00,-1.8276893822431375,0.30087019758364236,0.14064207167739423,0.10748423050985531,0.11326603151965324,-2.480155463273058,0.38171581900041207,0.05,0.0,0.11195406976459932,0.0286880019127949,0.0,51.66535698020149,0.15,20.68734142519147,0
2018-01-01 11:50:00,-1.7470962942506145,0.30087019758364236,0.11509989166899717,0.10748423050985531,0.11061496576557989,-2.5228679187036978,0.38171581900041207,0.05,0.12595660917723595,0.10933371133586273,0.005766180333134453,0.0,51.66535664410749,0.15,20.68734142519147,0
2018-01-01 12:00:00,-1.7894175703529263,0.3081800016082661,0.11252030046126445,0.10393767697072097,0.10805171247851995,-2.5620730996358048,0.3914622243665771,0.05,0.11920391546706055,0.106800148241317,0.005720152219947446,0.0,51.66640335706639,0.1520246211406821,20.687341425191466,0
2018-01-01 12:10:00,-1.734666108856438,0.3081800016082661,0.10987767085660523,0.10393767697072097,0.10537838047536276,-2.5976726215113985,0.3914622243665771,0.05,0.2122282308422998,0.10415778147371761,0.005719889382887618,0.0,51.66640545891604,0.15394075197635138,20.688266209557337,0
2018-01-01 12:20:00,-1.6901999742307219,0.3081800016082661,0.10751040320618135,0.10393767697072097,0.10298337194113465,-2.6297088168995777,0.3914622243665771,0.05,0.2911255693904229,0.1017905143510829,0.005719888855098455,0.0,51.66640547091835,0.15735093457666374,20.688266209557337,0
2018-01-01 12:30:00,-1.151169501775341,0.3081800016082661,0.10439802380178076,0.10393767697072097,0.09983451934166138,-2.1522997774077886,0.3914622243665771,0.05,0.3558958549534881,0.09867813494774251,0.005719888854038248,0.0,51.66640547094245,0.16202742116923075,20.688266209557337,0
2018-01-01 12:40:00,-1.1192591245773649,0.3081800016082661,0.10341910453624244,0.10393767697072097,0.09884412836598216,-2.1726713213351516,0.3914622243665771,0.05,0.4091681670545064,0.09769921568220628,0.005719888854036156,0.0,51.66640547094251,0.1677428941094086,20.688266209557337,0
2018-01-01 12:50:00,-1.5478116598569467,0.3081800016082661,0.10215918236499459,0.10393767697072097,0.09756944148178998,-2.190781002676035,0.3914622243665771,0.05,0.0,0.09643929351095844,0.005719888854036156,0.0,51.66640547094251,0.17431253204573563,20.688266209557337,0
2018-01-01 13:00:00,-1.5661461511104722,0.3081800016082661,0.10076103366237056,0.10290930816087102,0.09615490822405708,-2.2066725918619774,0.3914622243665771,0.05,0.0,0.09504114480833441,0.005719888854036156,0.0,51.66640547094251,0.17431253204573563,20.688266209557337,0
2018-01-01 13:10:00,-1.5648647732808556,0.3081800016082661,0.09932078314771711,0.10290930816087102,0.0946977483396384,-2.2204044555585254,0.3914622243665771,0.05,0.016470401410583424,0.09360086322373523,0.00571991992398188,0.0,51.66640547094251,0.17431253204573563,20.6880975989646,0
2018-01-01 13:20:00,-1.5509218314115905,0.3081800016082661,0.09779969579783158,0.10290930816087102,0.09315883568425033,-2.2320525206804036,0.3914622243665771,0.05,0.043600321057114755,0.09207977581145979,0.005719919986371789,0.0,51.66640546952371,0.17457739210821208,20.6880975989646,0
2018-01-01 13:30:00,-1.744935484392469,0.3081800016082661,0.10427804470427729,0.10290930816087102,0.0997131027418167,-2.4567484127563555,0.3914622243665771,0.05,0.0677282930946217,0.09855812471778021,0.005719919986497084,0.0,51.66640546952087,0.17527845268128828,20.6880975989646,0
2018-01-01 13:40:00,-1.7265392867941491,0.3081800016082661,0.10250004310938449,0.10290930816087102,0.09791426519073333,-2.4591248275541413,0.3914622243665771,0.05,0.09029974304181065,0.09678012312288699,0.005719919986497503,0.0,51.66640546952086,0.17636736956287682,20.688097598964603,0
