Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),PV Electric Power (kW),Water Heating Electric Power (kW),Battery Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 18:50:00,2.955300888278386,1.823637248471862,0.0,2.3700096780871354,0.3505161674108516,0.12376016210658161,0.05,0.0,0.061014880673817745,0.0,0.0,51.59227033525561,0.15,20.66275327959241,0
2018-01-01 19:00:00,2.884973063196029,1.7851830624828515,0.0,2.3365101982729692,0.3369835246458262,0.12706282044102277,0.05,0.0,0.03441651983621096,0.0,0.0,51.58717959608531,0.15,20.67598434526972,0
2018-01-01 19:10:00,2.873942394700273,1.7813379722577407,0.0,2.333776806509955,0.3369835246458262,0.12706282044102277,0.05,0.0,0.026119243103469063,0.0,0.0,51.56973244775327,0.15,20.67866472749481,0
2018-01-01 19:20:00,2.9579678545014643,1.8031307662426705,0.0,2.335633637730304,0.3369835246458262,0.12706282044102277,0.05,0.0,0.10828787168431117,0.0,0.0,51.54763687729144,0.15,20.679975469296338,0
2018-01-01 19:30:00,3.008055869060577,1.858722407553532,0.0,2.444505465819361,0.3369835246458262,0.12706282044102277,0.05,0.0,0.04950405815436769,0.0,0.0,51.57612988959035,0.15,20.667246897422977,0
2018-01-01 19:40:00,2.9712313517946383,1.8423792670011974,0.0,2.4265094616225418,0.3369835246458262,0.12706282044102277,0.05,0.0,0.03067554508524791,0.0,0.0,51.562547710378325,0.15,20.676296244525343,0
2018-01-01 19:50:00,3.129189921529661,1.8868246342422879,0.0,2.3822731311154666,0.4362670831048316,0.23573361474817053,0.05,0.0,0.024916092561192232,0.0,0.0,51.535310170941166,0.15,20.679269420339995,0
2018-01-01 20:00:00,3.054047110791893,1.8264226137821824,0.0,2.2858270724770713,0.4114109608166526,0.19994512045557053,0.05,0.0,0.10686395704259881,0.0,0.0,51.51055228780864,0.15,20.71313211318534,0
2018-01-01 20:10:00,3.163828605018259,1.8863392615328767,0.0,2.36779464621318,0.4114109608166526,0.19994512045557053,0.05,0.0,0.13467787753285657,0.0,0.0,51.53240420856668,0.15,20.690809327379146,0
2018-01-01 20:20:00,3.115806527840634,1.8858744662487403,0.0,2.3970643249072534,0.4114109608166526,0.19994512045557053,0.05,0.0,0.05738612166115742,0.0,0.0,51.576069377092544,0.15,20.686336462579256,0
2018-01-01 20:30:00,3.171046464807564,1.8977054257198405,0.0,2.391970953430239,0.4114109608166526,0.19994512045557053,0.05,0.0,0.11771943010510205,0.0,0.0,51.56811502776886,0.15,20.698343081005095,0
2018-01-01 20:40:00,3.2362363412561126,1.9314688864865488,0.0,2.436050851779462,0.4114109608166526,0.19994512045557053,0.05,0.0,0.13882940820442763,0.0,0.0,51.599902949712046,0.15,20.68903904869546,0
2018-01-01 20:50:00,3.1825378267115028,1.9284251733049445,0.0,2.4623955827361526,0.4114109608166526,0.19994512045557053,0.05,0.0,0.058786162703127254,0.0,0.0,51.64291600997828,0.15,20.68561991524287,0
2018-01-01 21:00:00,3.0666119675407746,1.8909219025558353,0.0,2.433180328248054,0.39496869941483004,0.1548156066570704,0.05,0.0,0.033647333220819864,0.0,0.0,51.635708271781205,0.15,20.698101927812516,0
2018-01-01 21:10:00,3.0844610845322586,1.9055452214256703,0.0,2.458855981867507,0.39496869941483004,0.1548156066570704,0.05,0.0,0.025820796592851063,0.0,0.0,51.61021638265741,0.15,20.692168387506044,0
2018-01-01 21:20:00,3.3312688362066947,1.969069651224597,0.0,2.463076886299911,0.39496869941483004,0.1548156066570704,0.05,0.0,0.26840764383488364,0.0,0.0,51.579381429577104,0.15,20.69340063829972,0
2018-01-01 21:30:00,3.3075184635772708,2.0203837794629145,0.0,2.607940818911363,0.39496869941483004,0.1548156066570704,0.05,0.0,0.09979333859400745,0.0,0.0,51.711714009216664,0.15,20.65589784020985,0
2018-01-01 21:40:00,3.1880975562296845,1.9645971146379706,0.0,2.542531908284918,0.39496869941483004,0.1548156066570704,0.05,0.0,0.045781341872866185,0.0,0.0,51.73419291028487,0.15,20.68153079487865,0
2018-01-01 21:50:00,3.15316342570859,1.9483683493260617,0.0,2.5236267492337943,0.39496869941483004,0.1548156066570704,0.05,0.0,0.02975237040289533,0.0,0.0,51.71724623223634,0.15,20.690215131172586,0
2018-01-01 22:00:00,3.084173432579598,1.9151921059257762,0.0,2.522241840560136,0.35367031572482865,0.13372746023019602,0.05,0.0,0.02453381606443771,0.0,0.0,51.68864759357481,0.15,20.692759503929448,0
2018-01-01 22:10:00,3.1162120229863035,1.9365510749011916,0.0,2.5559603269554354,0.35367031572482865,0.13372746023019602,0.05,0.0,0.0228539200758437,0.0,0.0,51.6565446771867,0.15,20.683810408523975,0
2018-01-01 22:20:00,3.122409021310637,1.9407595922320098,0.0,2.5626775512205313,0.35367031572482865,0.13372746023019602,0.05,0.0,0.02233369413508109,0.0,0.0,51.62323028381344,0.15,20.68408184062637,0
2018-01-01 22:30:00,3.1367258329331507,1.9500722305705405,0.0,2.5771585154861745,0.35367031572482865,0.13372746023019602,0.05,0.0,0.02216954149195174,0.0,0.0,51.58972250937029,0.15,20.68416961150969,0
2018-01-01 22:40:00,3.1437876846797765,1.9546483478237329,0.0,2.5842573295024835,0.35367031572482865,0.13372746023019602,0.05,0.0,0.022132579222268616,0.0,0.0,51.55611592890397,0.15,20.68420272507325,0
2018-01-01 22:50:00,3.1516805858319605,1.959760623356257,0.0,2.5921855572403003,0.35367031572482865,0.13372746023019602,0.05,0.0,0.02209725263663548,0.0,0.0,51.522665089901636,0.15,20.68421205958196,0
2018-01-01 23:00:00,3.055840457917322,1.939266515287536,0.0,2.60013817419225,0.3194884811148025,0.06409506435616996,0.05,0.0,0.022118738254100226,0.0,0.0,51.48920588153761,0.15,20.684225344965686,0
2018-01-01 23:10:00,3.1135006005933983,1.9765028380189305,0.0,2.6577769411793257,0.3194884811148025,0.06409506435616996,0.05,0.0,0.022140113943100365,0.0,0.0,51.45593274080604,0.15,20.667569630505902,0
2018-01-01 23:20:00,3.1223929287286647,1.982233806530344,0.0,2.6666366165845443,0.3194884811148025,0.06409506435616996,0.05,0.0,0.02217276667314826,0.0,0.0,51.422660505641176,0.15,20.667575307044697,0
2018-01-01 23:30:00,3.424674902941944,2.051211125905204,0.0,2.649481369855912,0.3194884811148025,0.06409506435616996,0.05,0.0,0.34160998761505995,0.0,0.0,51.391878459560616,0.15,20.66757708920274,0
2018-01-01 23:40:00,3.7044461132137085,2.1876556196622357,0.0,2.8172656120042467,0.3194884811148025,0.06409506435616996,0.05,0.0,0.45359695573848974,0.0,0.0,51.58343933568592,0.15,20.618840850002393,0
2018-01-01 23:50:00,3.5226758005761214,2.178357781005365,0.0,2.9089856815159587,0.3194884811148025,0.06409506435616996,0.05,0.0,0.18010657358919055,0.0,0.0,51.78005103115368,0.15,20.598972053524957,0
