Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-17 16:00:00,0.7221957132583512,0.2586962446499843,0.13197656642723926,0.05,0.09435507812500002,0.500851462602933,0.07698917253041822,0.09326216216216215,0.03871440426507711,0.0,51.24957452367275,20.314213979600932,-0.053265740266602656
2025-01-17 17:00:00,0.6443996818672973,0.3133868651705041,0.05087027027027027,0.05,0.051466406250000006,0.39840470911622783,0.14452856650106952,0.05087027027027027,0.0,0.0,50.93388828717524,20.331559614239463,-0.05686634054830091
2025-01-17 18:00:00,0.7938614288909396,0.3607676816664001,0.05087027027027027,0.05,0.051466406250000006,0.4615791311107558,0.23081589153018364,0.05087027027027027,0.0,0.0,49.83530155432876,20.27542454835177,-0.06078220458094374
2025-01-17 19:00:00,0.7734671041030021,0.3417836456619569,0.0973275553883628,0.05,0.051466406250000006,0.4362670831048316,0.23573361474817053,0.05087027027027027,0.04645728511809253,0.0,49.5071053707674,20.269386420145914,-0.056537634576144906
2025-01-17 20:00:00,0.7128224875222232,0.3231415539458227,0.08184179368233195,0.05,0.051466406250000006,0.4114109608166526,0.19994512045557053,0.05087027027027027,0.030971523412061684,0.0,51.372646474387594,20.23218693461075,-0.06256916976248578
2025-01-17 21:00:00,0.5569884729704581,0.251176618862405,0.10174054054054053,0.05,0.10293281250000001,0.31545771403876227,0.08859794643169584,0.10174054054054053,0.0,0.0,51.0237931466069,20.28900216058498,-0.07318929618748987
2025-01-17 22:00:00,0.48140695691758634,0.235032260907107,0.09806305291372576,0.05,0.060044140625000006,0.2939319034316983,0.07743091286088802,0.059348648648648646,0.03871440426507711,0.0,51.23071006211094,20.221076817648967,-0.06841046506208581
2025-01-17 23:00:00,0.46111419150769467,0.22138563671264525,0.13197656642723926,0.05,0.09435507812500002,0.2757364045057493,0.041022708876945375,0.09326216216216215,0.03871440426507711,0.0,51.652642910972546,20.332763960535353,-0.03544301710561175
2025-01-18 00:00:00,0.4241668534480878,0.2025857851048919,0.14045494480561765,0.05,0.10293281250000001,0.2506699356954115,0.0205641052526763,0.10174054054054053,0.03871440426507711,0.0,51.773083153386786,20.29901994246539,-0.06548654886167184
2025-01-18 01:00:00,0.3990158569617924,0.18694113132952214,0.10174054054054053,0.05,0.10293281250000001,0.22981039732825184,0.016272647133540527,0.10174054054054053,0.0,0.0,51.32062457538332,20.244025751926696,-0.06810680202898271
2025-01-18 02:00:00,0.38087829485904817,0.18628366725797474,0.08478378378378378,0.05,0.08577734375000001,0.22893377856618863,0.01616717254285956,0.08478378378378378,0.0,0.0,50.54604098821484,20.23096473119768,-0.06541006956487501
2025-01-18 03:00:00,0.362846207346985,0.18562620318642734,0.06782702702702702,0.05,0.06862187500000001,0.2280571598041254,0.01616717254285956,0.06782702702702702,0.0,0.0,49.80023274413353,20.295309990326693,-0.05109715155260505
2025-01-18 04:00:00,0.42521846059831486,0.2061085645918503,0.10174054054054053,0.05,0.10293281250000001,0.255366975011356,0.016918673086958814,0.10174054054054053,0.0,0.0,49.073463118635594,20.307074122697298,-0.05167263432342383
2025-01-18 05:00:00,0.4403254300144022,0.20926376242423397,0.10174054054054053,0.05,0.10293281250000001,0.25957390545453424,0.027818712059867974,0.10174054054054053,0.0,0.0,48.35171400080049,20.294862455410723,-0.06074022152690706
2025-01-18 06:00:00,0.5461249326199298,0.22225292254714824,0.14819782565863307,0.05,0.10293281250000001,0.34194508006193364,0.05124704005799609,0.10174054054054053,0.04645728511809253,0.0,49.96713387622855,20.255738459185128,-0.0667340240395868
