Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 18:20:00,0.6719449339972978,0.277470458891472,0.15177105105294483,0.05,0.12376016210658161,0.3505161674108516,0.14766860447986452,0.005812893729217795,0.14595815732372705,0.0,51.664302678706434,20.685353236921312,0
2018-01-01 18:30:00,0.6931924682425099,0.277470458891472,0.19560202987968897,0.05,0.12376016210658161,0.3505161674108516,0.1689161387250766,0.028642448746022564,0.1669595811336664,0.0,51.66640122392366,20.685353236921316,0
2018-01-01 18:40:00,0.6941807403307853,0.277470458891472,0.19662469763843815,0.05,0.12376016210658161,0.3505161674108516,0.16990441081335197,0.028688291583542046,0.1679364060548961,0.0,51.665358724268955,20.685353236921312,0
2018-01-01 18:50:00,0.6951232063613441,0.277470458891472,0.17463450276961284,0.05,0.12376016210658161,0.3505161674108516,0.17084687684391076,0.005766547279106479,0.16886795549050637,0.0,51.66535663087983,20.685353236921312,0
2018-01-01 19:00:00,0.6858161636531026,0.2673209768177029,0.17550072608928077,0.05,0.12706282044102277,0.3369835246458262,0.17176981856625365,0.005720519321091846,0.16978020676818892,0.0,51.66640334030999,20.685353236921312,0
2018-01-01 19:10:00,0.6870595309129142,0.2673209768177029,0.17672988315004456,0.05,0.12706282044102277,0.3369835246458262,0.17301318582606515,0.005720711059416479,0.17100917209062808,0.0,51.66640544215255,20.68381113019039,0
2018-01-01 19:20:00,0.6879845010793343,0.2673209768177029,0.20056597612037652,0.05,0.12706282044102277,0.3369835246458262,0.17393815599248527,0.028642547803479884,0.17192342831689664,0.0,51.66640543339693,20.68381113019039,0
2018-01-01 19:30:00,0.692774419920728,0.2673209768177029,0.18242460506094255,0.05,0.12706282044102277,0.3369835246458262,0.17872807483387895,0.005766739588073831,0.1766578654728687,0.0,51.66535871974555,20.683811130190385,0
2018-01-01 19:40:00,0.6937332825670444,0.2673209768177029,0.18332642547396766,0.05,0.12706282044102277,0.3369835246458262,0.17968693748019535,0.00572080387192132,0.17760562160204635,0.0,51.66640333152831,20.68381113019039,0
2018-01-01 19:50:00,0.899672434214152,0.3417836456619569,0.18133447421171295,0.05,0.23573361474817053,0.4362670831048316,0.17767173636114988,0.005720711630808045,0.17561376258090491,0.0,51.666405429158694,20.68381113019039,0
2018-01-01 20:00:00,0.8329602870554225,0.3231415539458227,0.19825298716697085,0.05,0.19994512045557053,0.4114109608166526,0.17160420578319927,0.028636474887051917,0.16961651227991892,0.0,51.666405433370834,20.71676768058612,0
2018-01-01 20:10:00,0.8357650143119686,0.3231415539458227,0.20107302471507138,0.05,0.19994512045557053,0.4114109608166526,0.17440893303974542,0.02868427236690605,0.17238875234816534,0.0,51.665358997062086,20.70709965023404,0
2018-01-01 20:20:00,0.836638977374369,0.3231415539458227,0.17901512427377683,0.05,0.19994512045557053,0.4114109608166526,0.17528289610214579,0.005762531987486042,0.17325259228629078,0.0,51.66535681441525,20.707099650234042,0
2018-01-01 20:30:00,0.8380936595425853,0.3231415539458227,0.2033287652504997,0.05,0.19994512045557053,0.4114109608166526,0.17673757827036204,0.028638340396396695,0.174690424854103,0.0,51.666403523666176,20.707099650234042,0
2018-01-01 20:40:00,0.8390175747152162,0.3231415539458227,0.20428791441952568,0.05,0.19994512045557053,0.4114109608166526,0.17766149344299298,0.028684276112938067,0.17560363830658762,0.0,51.665358911874584,20.707099650234042,0
2018-01-01 20:50:00,0.8399388967844792,0.3231415539458227,0.18227682068665896,0.05,0.19994512045557053,0.4114109608166526,0.17858281551225597,0.005762531995008304,0.17651428869165064,0.0,51.66535681424418,20.70709965023404,0
2018-01-01 21:00:00,0.7792898392532882,0.31080985789445575,0.18314282254870093,0.05,0.1548156066570704,0.39496869941483004,0.17950553318138776,0.005716504037367886,0.17742631851133303,0.0,51.666403523665835,20.70709965023404,0
2018-01-01 21:10:00,0.7823239580729259,0.31080985789445575,0.18614353204720174,0.05,0.1548156066570704,0.39496869941483004,0.1825396520010254,0.005718238949663174,0.18042529309753857,0.0,51.66640562550839,20.697183036507067,0
2018-01-01 21:20:00,0.7833056055585094,0.31080985789445575,0.25436614419815384,0.05,0.1548156066570704,0.39496869941483004,0.18352129948660886,0.0729705740492278,0.18139557014892607,0.0,51.66640554628452,20.697183036507067,0
2018-01-01 21:30:00,0.7846723772579838,0.31080985789445575,0.18859979885235587,0.05,0.1548156066570704,0.39496869941483004,0.18488807118608336,0.005853288336381636,0.18274651051597424,0.0,51.663334503679096,20.697183036507067,0
2018-01-01 21:40:00,0.7856109826142043,0.31080985789445575,0.18939275761455465,0.05,0.1548156066570704,0.39496869941483004,0.1858266765423038,0.005718513619072969,0.18367424399548168,0.0,51.666399379325114,20.697183036507067,0
2018-01-01 21:50:00,0.7865312317656882,0.31080985789445575,0.19030207687538478,0.05,0.1548156066570704,0.39496869941483004,0.18674692569378773,0.005718242985000034,0.18458383389038474,0.0,51.66640553374189,20.69718303650707,0
2018-01-01 22:00:00,0.7250464060019665,0.2798360701269547,0.1911933362331248,0.05,0.13372746023019602,0.35367031572482865,0.18764863004694174,0.005718242441553047,0.18547509379157173,0.0,51.66640554610025,20.697183036507067,0
2018-01-01 22:10:00,0.7280140238429211,0.2798360701269547,0.19412838136163119,0.05,0.13372746023019602,0.35367031572482865,0.19061624788789647,0.005720043680930448,0.18840833768070073,0.0,51.66640554612506,20.687408052485708,0
2018-01-01 22:20:00,0.7289472535012641,0.2798360701269547,0.19505080502700664,0.05,0.13372746023019602,0.35367031572482865,0.19154947754623944,0.005720047297905116,0.18933075772910152,0.0,51.666405463872415,20.68740805248571,0
2018-01-01 22:30:00,0.7316021751495392,0.2798360701269547,0.19767497469434062,0.05,0.13372746023019602,0.35367031572482865,0.1942043991945145,0.005720047305168,0.1919549273891726,0.0,51.66640546370725,20.687408052485708,0
2018-01-01 22:40:00,0.7324705457726394,0.2798360701269547,0.19853328697046957,0.05,0.13372746023019602,0.35367031572482865,0.1950727698176147,0.005720047305182536,0.19281323966528705,0.0,51.666405463706916,20.687408052485708,0
2018-01-01 22:50:00,0.7333142149745572,0.2798360701269547,0.19936718394224953,0.05,0.13372746023019602,0.35367031572482865,0.1959164390195325,0.005720047305182641,0.1936471366370669,0.0,51.66640546370691,20.687408052485708,0
2018-01-01 23:00:00,0.6303200349540223,0.25419969416943516,0.2001777357517497,0.05,0.06409506435616996,0.3194884811148025,0.19673648948304986,0.005720047305183059,0.19445768844656666,0.0,51.66640546370691,20.687408052485708,0
2018-01-01 23:10:00,0.6346667313832691,0.25419969416943516,0.20447715413973933,0.05,0.06409506435616996,0.3194884811148025,0.20108318591229665,0.005723117099013733,0.19875403704072558,0.0,51.666405463706916,20.67074887444703,0
2018-01-01 23:20:00,0.6355554063216854,0.25419969416943516,0.20535554171034312,0.05,0.06409506435616996,0.3194884811148025,0.20197186085071286,0.005723123263306505,0.1996324184470366,0.0,51.66640532352639,20.670748874447032,0
2018-01-01 23:30:00,0.6387225411306919,0.25419969416943516,0.3001172933990473,0.05,0.06409506435616996,0.3194884811148025,0.2051389956597194,0.09735442510218184,0.20276286829686546,0.0,51.666405323244895,20.67074887444703,0
2018-01-01 23:40:00,0.6394688788406905,0.25419969416943516,0.30103898630394327,0.05,0.06409506435616996,0.3194884811148025,0.205885333369718,0.09753842513541894,0.20350056116852433,0.0,51.662221027911194,20.67074887444703,0
2018-01-01 23:50:00,0.6402144405511414,0.25419969416943516,0.21014497981882957,0.05,0.06409506435616996,0.3194884811148025,0.20663089508016896,0.0059074927897822755,0.2042374870290473,0.0,51.66221262564619,20.670748874447032,0
